id,prompt,target_concept,category,caption_variant,image_file,source_file
celebcaption_tom_hanks_004_detailed_with_name,"Tom Hanks is seen wearing a black shirt and jacket, smiling against a blue background in this close-up image. His expression is friendly and relaxed, capturing a candid moment of the renowned actor.",tom hanks,celebcaption_public_figure,detailed_with_name,4.jpg,tom_hanks.jsonl
celebcaption_tom_hanks_005_detailed_with_name,"Tom Hanks is shown in a close-up photograph wearing glasses and a black suit jacket with a patterned tie and white shirt, displaying a salt-and-pepper beard and a warm smile. The background is blurred with out-of-focus people, emphasizing Tom Hanks as the main subject in what appears to be a public or formal event.",tom hanks,celebcaption_public_figure,detailed_with_name,5.jpg,tom_hanks.jsonl
celebcaption_trevor_noah_001_summary_with_name,Trevor Noah smiles on a talk show set with mugs.,trevor noah,celebcaption_public_figure,summary_with_name,1.jpg,trevor_noah.jsonl
celebcaption_trevor_noah_002_summary_with_name,Trevor Noah enthusiastically performs behind a desk with arms raised.,trevor noah,celebcaption_public_figure,summary_with_name,2.jpg,trevor_noah.jsonl
celebcaption_trevor_noah_003_summary_with_name,"Trevor Noah performs on stage, holding a microphone and smiling.",trevor noah,celebcaption_public_figure,summary_with_name,3.jpg,trevor_noah.jsonl
celebcaption_trevor_noah_004_detailed_with_name,"Trevor Noah is shown speaking into a microphone, wearing a dark suit jacket over a white shirt with a red and black striped tie, against a backdrop with blue and orange lighting elements. He is gesturing with his left hand while addressing an audience, displaying a confident and engaged demeanor.",trevor noah,celebcaption_public_figure,detailed_with_name,4.jpg,trevor_noah.jsonl
celebcaption_trevor_noah_005_detailed_with_name,"Trevor Noah is shown wearing a dark blue suit with a white shirt and a patterned tie, smiling warmly against a plain gray background. His hair is short and curly, and he appears confident and approachable in this professional portrait.",trevor noah,celebcaption_public_figure,detailed_with_name,5.jpg,trevor_noah.jsonl
celebcaption_usain_bolt_001_summary_with_name,Usain Bolt poses on runway in tuxedo and athletic pants.,usain bolt,celebcaption_public_figure,summary_with_name,1.jpg,usain_bolt.jsonl
celebcaption_usain_bolt_002_summary_with_name,Usain Bolt models a black and white tuxedo on runway.,usain bolt,celebcaption_public_figure,summary_with_name,2.jpg,usain_bolt.jsonl
celebcaption_usain_bolt_003_summary_with_name,Usain Bolt models sporty formalwear on a runway.,usain bolt,celebcaption_public_figure,summary_with_name,3.jpg,usain_bolt.jsonl
celebcaption_usain_bolt_004_detailed_with_name,"Usain Bolt is pictured wearing a sharp black tuxedo with satin lapels, a white dress shirt, and a black bow tie. He is standing confidently against a yellow-orange backdrop that celebrates an athletic event anniversary.",usain bolt,celebcaption_public_figure,detailed_with_name,4.jpg,usain_bolt.jsonl
celebcaption_usain_bolt_005_detailed_with_name,"Usain Bolt is captured mid-stride during a sprint on a track, wearing a yellow and black Jamaican uniform with his name clearly visible on his chest. His powerful running form and focused expression highlight his athleticism and determination in the competition.",usain bolt,celebcaption_public_figure,detailed_with_name,5.jpg,usain_bolt.jsonl
celebcaption_usher_raymond_001_summary_with_name,Usher Raymond smiles confidently wearing sunglasses and a beige jacket.,usher raymond,celebcaption_public_figure,summary_with_name,1.jpg,usher_raymond.jsonl
celebcaption_usher_raymond_002_summary_with_name,Usher Raymond dressed stylishly with layered necklaces and sunglasses.,usher raymond,celebcaption_public_figure,summary_with_name,2.jpg,usher_raymond.jsonl
celebcaption_usher_raymond_003_summary_with_name,Usher Raymond in aviator sunglasses and studded leather jacket.,usher raymond,celebcaption_public_figure,summary_with_name,3.jpg,usher_raymond.jsonl
celebcaption_usher_raymond_004_detailed_with_name,"Usher Raymond is pictured with a close-cropped haircut, sporting a diamond earring in his left ear and a slight smile. He has a well-groomed beard and is dressed in a white outfit against a blurred background featuring large blue and white shapes.",usher raymond,celebcaption_public_figure,detailed_with_name,4.jpg,usher_raymond.jsonl
celebcaption_usher_raymond_005_detailed_with_name,"Usher Raymond is performing shirtless on stage, showcasing his muscular upper body and tattoos on his left arm while wearing black cargo pants and a headset microphone.",usher raymond,celebcaption_public_figure,detailed_with_name,5.jpg,usher_raymond.jsonl
celebcaption_venus_williams_001_summary_with_name,"Venus Williams playing tennis, preparing a backhand shot.",venus williams,celebcaption_public_figure,summary_with_name,1.jpg,venus_williams.jsonl
celebcaption_venus_williams_002_summary_with_name,Venus Williams holds trophy plate at Wimbledon tennis event.,venus williams,celebcaption_public_figure,summary_with_name,2.jpg,venus_williams.jsonl
celebcaption_venus_williams_003_summary_with_name,Venus Williams reaches out to return a tennis ball in a match.,venus williams,celebcaption_public_figure,summary_with_name,3.jpg,venus_williams.jsonl
celebcaption_venus_williams_004_detailed_with_name,"Venus Williams is seen smiling broadly while holding the Wimbledon singles trophy, wearing a sleeveless top with braided hair tied back and a white wristband on her right arm. She is surrounded by an out-of-focus crowd, highlighting her victorious moment on the tennis court.",venus williams,celebcaption_public_figure,detailed_with_name,4.jpg,venus_williams.jsonl
celebcaption_venus_williams_005_detailed_with_name,"Venus Williams is shown on a tennis court in athletic gear, holding a tennis racket in one hand and making a fist with the other in a gesture of victory or determination. She has a visor on her head and her hair styled with pink highlights, showcasing a confident and triumphant expression.",venus williams,celebcaption_public_figure,detailed_with_name,5.jpg,venus_williams.jsonl
celebcaption_vin_diesel_001_summary_with_name,Vin Diesel casually dressed and walking at night outdoors.,vin diesel,celebcaption_public_figure,summary_with_name,1.jpg,vin_diesel.jsonl
celebcaption_vin_diesel_002_summary_with_name,"Vin Diesel in a fitted white long-sleeve shirt, confident pose.",vin diesel,celebcaption_public_figure,summary_with_name,2.jpg,vin_diesel.jsonl
celebcaption_vin_diesel_003_summary_with_name,Vin Diesel in sleeveless shirt and camo shorts by a vehicle.,vin diesel,celebcaption_public_figure,summary_with_name,3.jpg,vin_diesel.jsonl
celebcaption_vin_diesel_004_detailed_with_name,"Vin Diesel is shown in a close-up image wearing a black shirt and jacket, with a neutral expression on his face. His bald head and well-defined facial features are prominent against a dark background with some partially visible text.",vin diesel,celebcaption_public_figure,detailed_with_name,4.jpg,vin_diesel.jsonl
celebcaption_vin_diesel_005_detailed_with_name,"Vin Diesel is standing outdoors at night with his arms crossed, wearing a sleeveless black top and a silver necklace with a cross pendant; the background shows a street scene with blurred people and cars. The lighting highlights his muscular build and calm, confident expression.",vin diesel,celebcaption_public_figure,detailed_with_name,5.jpg,vin_diesel.jsonl
celebcaption_virat_kohli_001_summary_with_name,Virat Kohli wearing colorful sweater indoors.,virat kohli,celebcaption_public_figure,summary_with_name,1.jpg,virat_kohli.jsonl
celebcaption_virat_kohli_002_summary_with_name,Virat Kohli celebrates with bat and helmet on cricket field.,virat kohli,celebcaption_public_figure,summary_with_name,2.jpg,virat_kohli.jsonl
celebcaption_virat_kohli_003_summary_with_name,Virat Kohli bats confidently during a cricket match.,virat kohli,celebcaption_public_figure,summary_with_name,3.jpg,virat_kohli.jsonl
celebcaption_virat_kohli_004_detailed_with_name,"Virat Kohli, wearing the Indian cricket team's blue jersey, is celebrating with his bat raised in one hand and his helmet lifted with the other, expressing joy on the cricket field.",virat kohli,celebcaption_public_figure,detailed_with_name,4.jpg,virat_kohli.jsonl
celebcaption_virat_kohli_005_detailed_with_name,"Virat Kohli is seen in a cricket field wearing a white cricket uniform and a black cap with orange sunglasses, positioned in a ready stance likely fielding during a match. He is surrounded by a crowd of spectators in the background, with advertising boards behind him.",virat kohli,celebcaption_public_figure,detailed_with_name,5.jpg,virat_kohli.jsonl
celebcaption_warren_buffett_001_summary_with_name,Warren Buffett in a close-up portrait wearing glasses and a suit.,warren buffett,celebcaption_public_figure,summary_with_name,1.jpg,warren_buffett.jsonl
celebcaption_warren_buffett_002_summary_with_name,Warren Buffett discusses a topic while seated in formal attire.,warren buffett,celebcaption_public_figure,summary_with_name,2.jpg,warren_buffett.jsonl
celebcaption_warren_buffett_003_summary_with_name,Warren Buffett in a suit smiling with arms crossed.,warren buffett,celebcaption_public_figure,summary_with_name,3.jpg,warren_buffett.jsonl
celebcaption_warren_buffett_004_detailed_with_name,"Warren Buffett is shown speaking, wearing a dark suit, white shirt, and red patterned tie, with glasses and white hair. He appears to be making a point with his hand raised during a formal event or discussion.",warren buffett,celebcaption_public_figure,detailed_with_name,4.jpg,warren_buffett.jsonl
celebcaption_warren_buffett_005_detailed_with_name,"Warren Buffett is pictured seated on stage, wearing a dark suit paired with a white shirt and red tie, smiling while holding the lapels of his jacket. The background features a red and dark design with partial text suggesting a formal or conference setting.",warren buffett,celebcaption_public_figure,detailed_with_name,5.jpg,warren_buffett.jsonl
celebcaption_will_ferrell_001_summary_with_name,Will Ferrell smiles wearing a blue shirt and dark blazer.,will ferrell,celebcaption_public_figure,summary_with_name,1.jpg,will_ferrell.jsonl
celebcaption_will_ferrell_002_summary_with_name,Will Ferrell wearing overcoat and striped tie at event.,will ferrell,celebcaption_public_figure,summary_with_name,2.jpg,will_ferrell.jsonl
celebcaption_will_ferrell_003_summary_with_name,Will Ferrell in a suit with a gray shirt and tie.,will ferrell,celebcaption_public_figure,summary_with_name,3.jpg,will_ferrell.jsonl
celebcaption_will_ferrell_004_detailed_with_name,"Will Ferrell is shown speaking into a microphone at an event, dressed formally in a white tuxedo jacket with a black bow tie. Behind him, two bright lights are set up against the backdrop of a building with large windows.",will ferrell,celebcaption_public_figure,detailed_with_name,4.jpg,will_ferrell.jsonl
celebcaption_will_ferrell_005_detailed_with_name,"Will Ferrell is pictured wearing a dark blue checked suit with a light blue patterned shirt and a purple tie, smiling warmly at the camera. His curly gray hair and relaxed demeanor suggest he is attending a formal event or premiere.",will ferrell,celebcaption_public_figure,detailed_with_name,5.jpg,will_ferrell.jsonl
celebcaption_will_smith_001_summary_with_name,Will Smith during a 1996 interview in a casual outfit.,will smith,celebcaption_public_figure,summary_with_name,1.jpg,will_smith.jsonl
celebcaption_will_smith_002_summary_with_name,Will Smith poses on the red carpet with two elegantly dressed women.,will smith,celebcaption_public_figure,summary_with_name,2.jpg,will_smith.jsonl
celebcaption_will_smith_003_summary_with_name,"Will Smith smoking a cigar in a moody, dimly lit scene.",will smith,celebcaption_public_figure,summary_with_name,3.jpg,will_smith.jsonl
celebcaption_will_smith_004_detailed_with_name,"Will Smith is wearing a military flight jacket with patches, standing next to another man in a plaid shirt and glasses, both looking intently at something off-camera. The setting appears to be industrial or related to aviation, as suggested by the background and attire.",will smith,celebcaption_public_figure,detailed_with_name,4.jpg,will_smith.jsonl
celebcaption_will_smith_005_detailed_with_name,"Will Smith is dressed in a formal dark tuxedo and is smiling broadly while holding a woman in a sleeveless silver-blue patterned gown on a red carpet, with other formally dressed people in the background. They appear at a glamorous event, with Will Smith looking directly at the camera, showcasing a warm and confident demeanor.",will smith,celebcaption_public_figure,detailed_with_name,5.jpg,will_smith.jsonl
